generation	0	600
-0.00862475	-0.625625
-0.512016	0.320344
0.557956	0.335828
0.559433	-0.320986
-0.578188	-0.252956
0.00862475	0.625625
-0.557956	-0.335828
-0.0330746	0.559215
0.545201	-0.346527
0.0206079	0.650015
0.51595	-0.293386
-0.53174	-0.285898
-0.545201	0.346527
0.557999	0.365547
-0.0206079	-0.650015
0.53174	0.285898
-0.0420335	-0.609147
-0.559433	0.320986
0.0330746	-0.559215
-0.537842	0.305379
0.584098	0.330729
-0.584098	-0.330729
-0.0431631	0.653537
0.534118	-0.305745
-0.0180589	0.565179
0.495027	-0.30276
-0.557999	-0.365547
-0.534118	0.305745
0.490393	0.324168
0.0180589	-0.565179
-0.0646727	-0.613603
-0.623234	0.309993
0.434382	0.266475
0.512016	-0.320344
-0.570744	-0.324197
0.0646727	0.613603
-0.434382	-0.266475
0.00730977	0.543248
0.537842	-0.305379
0.578188	0.252956
0.0721986	-0.748923
-0.44967	0.220397
0.0462782	-0.654331
-0.4909	0.313161
0.570744	0.324197
0.44967	-0.220397
-0.517917	-0.322462
-0.0462782	0.654331
0.4909	-0.313161
-0.588053	-0.341509
-0.046535	0.590636
-0.549617	-0.343995
0.0118824	0.590832
0.623234	-0.309993
0.046535	-0.590636
-0.451622	0.285947
0.549617	0.343995
-0.540837	-0.287193
0.0557098	0.57412
0.503705	-0.321759
0.0314197	-0.683446
-0.463013	0.254755
0.540837	0.287193
-0.503705	0.321759
0.560683	0.264467
-0.0118824	-0.590832
0.451622	-0.285947
-0.561093	-0.277558
-0.0314197	0.683446
0.555543	0.368747
-0.0158265	-0.65131
-0.534435	0.302523
0.00453647	0.525044
0.526867	-0.343658
-0.555543	-0.368747
-0.497244	0.357492
0.561889	0.347027
-0.00453647	-0.525044
-0.587028	-0.339369
-0.0637786	0.607373
0.497244	-0.357492
-0.0102431	-0.609391
-0.576336	0.344422
0.587028	0.339369
0.534435	-0.302523
-0.5434	-0.238294
0.0102431	0.609391
0.5434	0.238294
0.0110169	-0.717187
-0.495027	0.30276
-0.490393	-0.324168
0.0741458	0.537973
0.576336	-0.344422
-0.59752	0.29964
0.453472	0.301287
-0.027059	-0.624676
-0.568701	-0.289
-0.0110169	0.717187
0.59752	-0.29964
0.0320585	-0.696591
-0.51595	0.293386
0.568701	0.289
0.027059	0.624676
0.509113	-0.410166
-0.62632	-0.309105
0.62632	0.309105
0.041889	-0.717613
-0.480783	0.24783
0.480783	-0.24783
-0.515631	-0.301306
-0.0320585	0.696591
0.606151	-0.396237
-0.463465	-0.29283
0.0420335	0.609147
0.515631	0.301306
-0.05628	-0.547664
-0.606151	0.396237
0.561143	0.327932
-0.00186932	-0.453963
-0.509113	0.410166
0.593044	0.379143
0.0105644	-0.457571
-0.560196	0.422282
-0.561143	-0.327932
-0.00980036	0.747053
0.543663	-0.234725
-0.543663	0.234725
0.480534	0.362251
0.0465654	-0.590308
-0.0465654	0.590308
0.53665	-0.274183
-0.593044	-0.379143
0.0804835	-0.789049
-0.496049	0.270085
0.653031	0.2885
-0.653031	-0.2885
0.00855082	0.591935
0.475613	-0.349438
-0.475613	0.349438
0.517926	0.258893
-0.055251	-0.590927
0.055251	0.590927
0.659293	-0.390863
-0.503735	-0.369196
0.503735	0.369196
0.0715115	-0.567566
-0.489174	0.232011
0.489174	-0.232011
-0.524372	-0.237932
-0.0804835	0.789049
-0.0475039	0.579366
0.401667	-0.234715
-0.582756	-0.339535
0.560569	-0.46573
-0.615176	-0.324586
0.070706	0.481429
-0.070706	-0.481429
-0.581742	0.42414
0.429086	0.219753
0.582756	0.339535
-0.0303063	-0.496834
-0.560569	0.46573
0.0431631	-0.653537
-0.427483	0.266875
0.621554	0.302997
-0.520266	0.400137
0.618314	0.288068
-0.0741458	-0.537973
-0.621554	-0.302997
0.0501834	0.622307
0.520266	-0.400137
0.492361	-0.355569
-0.560683	-0.264467
0.0300813	0.680174
-0.0300813	-0.680174
-0.467565	0.248317
0.450988	0.210586
0.643984	0.402513
-0.00730977	-0.543248
-0.492361	0.355569
-0.450988	-0.210586
0.0908696	0.710826
0.598279	-0.320407
-0.598279	0.320407
0.577649	0.469588
0.0569968	-0.523409
-0.0569968	0.523409
0.427483	-0.266875
-0.643984	-0.402513
-0.0557098	-0.57412
-0.587083	0.38432
0.571195	0.297079
-0.571195	-0.297079
-0.0404499	0.763898
0.467565	-0.248317
0.0404499	-0.763898
-0.681694	0.242674
0.434639	0.295735
-0.615233	0.386538
0.524372	0.237932
-0.0908696	-0.710826
-0.434639	-0.295735
0.0462973	0.571024
0.615233	-0.386538
-0.0715115	0.567566
0.578569	-0.334569
-0.577649	-0.469588
-0.578569	0.334569
0.390843	0.195355
-0.0501834	-0.622307
0.458878	-0.203693
-0.499032	-0.257151
-0.0154542	0.728481
0.539004	0.281102
0.0573547	-0.650174
-0.458878	0.203693
0.05628	0.547664
0.597112	-0.451894
-0.539004	-0.281102
0.0154542	-0.728481
-0.559924	0.221085
0.463465	0.29283
0.559924	-0.221085
-0.49296	-0.34882
-0.0721986	0.748923
-0.618314	-0.288068
-0.063294	0.647674
0.407125	-0.223721
-0.407125	0.223721
0.616794	0.345497
0.0637786	-0.607373
0.579925	-0.261144
-0.453472	-0.301287
0.0158265	0.65131
0.533851	0.248938
0.00980036	-0.747053
-0.579925	0.261144
-0.0155389	0.688606
0.487434	-0.278659
-0.533851	-0.248938
-0.526867	0.343658
0.63745	0.303573
0.0155389	-0.688606
-0.0127124	0.589806
0.624025	-0.366328
-0.480534	-0.362251
-0.487434	0.278659
0.509721	0.275379
0.0127124	-0.589806
-0.437256	0.308258
0.567387	0.217651
-0.0620132	-0.687201
-0.63745	-0.303573
-0.00146741	0.553241
0.437256	-0.308258
0.0620132	0.687201
0.628671	-0.336651
-0.509721	-0.275379
0.6024	-0.266495
-0.558495	-0.395026
-0.0573547	0.650174
0.443508	0.350697
-0.00855082	-0.591935
-0.6024	0.266495
-0.597112	0.451894
0.497471	0.33542
-0.032854	-0.39518
0.032854	0.39518
0.593185	-0.431095
-0.443508	-0.350697
0.516775	0.339505
-0.0462973	-0.571024
-0.549426	0.321865
0.549426	-0.321865
-0.618971	-0.305828
-0.0495958	0.629496
0.0495958	-0.629496
-0.401667	0.234715
0.621076	0.297625
-0.00326457	0.48182
0.496049	-0.270085
-0.516775	-0.339505
-0.491457	0.427662
0.558495	0.395026
0.00326457	-0.48182
-0.621076	-0.297625
0.0346872	0.56408
0.491457	-0.427662
0.681694	-0.242674
-0.376152	-0.254936
-0.00576744	0.640123
0.00576744	-0.640123
-0.445354	0.33367
0.618971	0.305828
0.445354	-0.33367
-0.630023	-0.343246
0.0303063	0.496834
-0.0346872	-0.56408
-0.553988	0.346512
0.499032	0.257151
-0.593185	0.431095
0.567111	0.273213
-0.0517033	-0.602083
0.0517033	0.602083
0.606254	-0.287871
-0.517926	-0.258893
-0.497471	-0.33542
-0.041889	0.717613
0.548721	-0.197369
-0.548721	0.197369
0.542954	0.359959
0.0812498	-0.691113
-0.0812498	0.691113
0.45627	-0.255383
-0.567111	-0.273213
-0.0105644	0.457571
0.606036	-0.382687
-0.576195	-0.426602
0.576195	0.426602
0.0398974	-0.578689
-0.45627	0.255383
-0.542954	-0.359959
0.00186932	0.453963
0.560196	-0.422282
-0.659293	0.390863
0.503507	0.219437
-0.122106	-0.685112
0.122106	0.685112
0.63426	-0.282057
-0.390843	-0.195355
0.063294	-0.647674
-0.63426	0.282057
0.40282	0.340843
-0.0177729	0.544728
0.561411	-0.307013
-0.616794	-0.345497
-0.66662	0.322013
0.466875	0.419517
0.0177729	-0.544728
-0.40282	-0.340843
-0.00896437	0.569759
0.66662	-0.322013
-0.502064	-0.315695
0.0192793	0.544718
0.564869	-0.332222
-0.564869	0.332222
0.476253	0.303997
0.0204532	-0.657689
0.00108178	-0.71872
-0.53665	0.274183
0.502064	0.315695
-0.0204532	0.657689
0.391108	-0.230558
-0.640622	-0.297344
0.640622	0.297344
0.0372309	-0.643444
-0.445682	0.25284
0.445682	-0.25284
-0.514176	-0.226499
-0.00108178	0.71872
0.514176	0.226499
-0.10014	-0.645821
-0.606036	0.382687
0.517274	-0.38064
-0.531865	-0.238042
0.10014	0.645821
0.579955	0.356676
-0.014313	-0.574946
-0.517274	0.38064
-0.0372309	0.643444
0.546976	-0.325609
-0.579955	-0.356676
0.014313	0.574946
0.614245	-0.273462
-0.520312	-0.327668
0.520312	0.327668
-0.00523877	-0.504258
-0.449722	0.259263
0.449722	-0.259263
-0.697977	-0.291266
-0.0647924	0.785949
0.0647924	-0.785949
-0.510328	0.261258
0.531865	0.238042
-0.561411	0.307013
0.415229	0.212332
-0.0552936	-0.656322
0.0552936	0.656322
0.596424	-0.358915
-0.561889	-0.347027
-0.596424	0.358915
0.49523	0.342005
0.00146741	-0.553241
0.0296875	0.673339
0.427232	-0.25986
-0.567387	-0.217651
-0.540568	0.312513
0.575216	0.321978
-0.0296875	-0.673339
-0.49523	-0.342005
-0.00324027	0.653944
0.540568	-0.312513
-0.427232	0.25986
0.658937	0.350586
0.0517377	-0.654376
0.479698	0.327268
-0.0200195	-0.570505
-0.628671	0.336651
-0.0517377	0.654376
0.614403	-0.239853
-0.479698	-0.327268
0.568584	0.291914
-0.0190074	-0.544409
-0.559215	0.352891
-0.0136792	0.718898
0.498715	-0.31607
-0.568584	-0.291914
-0.614403	0.239853
0.42754	0.260243
0.0136792	-0.718898
0.559215	-0.352891
-0.481635	-0.324357
0.0200195	0.570505
0.481635	0.324357
-0.0192793	-0.544718
-0.624025	0.366328
0.0190074	0.544409
0.568388	-0.311801
-0.476253	-0.303997
-0.508728	-0.329093
-0.0398974	0.578689
0.510328	-0.261258
-0.0166311	-0.733375
-0.606254	0.287871
0.508728	0.329093
0.697977	0.291266
0.00896437	-0.569759
-0.402503	0.276005
0.402503	-0.276005
-0.503507	-0.219437
0.0166311	0.733375
0.00523877	0.504258
0.548279	-0.419314
-0.466875	-0.419517
-0.575216	-0.321978
-0.0424199	0.551683
0.472136	-0.309314
-0.00912898	0.595275
0.456425	-0.335367
-0.658937	-0.350586
-0.472136	0.309314
0.5501	0.294023
0.00912898	-0.595275
0.54113	-0.240979
-0.505216	-0.292025
-0.0576925	0.743814
0.0576925	-0.743814
-0.391108	0.230558
0.632809	0.281386
-0.632809	-0.281386
0.000271712	0.599056
0.429155	-0.265349
0.469338	0.268774
0.00864891	-0.641541
-0.54113	0.240979
-0.00619702	0.732056
0.509219	-0.249167
-0.469338	-0.268774
-0.429155	0.265349
0.615176	0.324586
0.00619702	-0.732056
0.505216	0.292025
-0.03379	-0.539283
-0.546976	0.325609
0.630023	0.343246
0.084757	-0.624053
-0.509219	0.249167
0.03379	0.539283
0.559707	-0.363992
-0.493209	-0.340191
0.493209	0.340191
0.101109	-0.647095
-0.614245	0.273462
-0.388051	0.278327
0.53644	0.245082
-0.0683014	-0.659188
-0.692625	-0.330683
-0.101109	0.647095
0.388051	-0.278327
0.0683014	0.659188
0.66138	-0.357199
-0.415225	-0.264402
