generation	0	600
1.94479	-1.88959
1.94479	-1.88959
1.94479	-1.88959
1.93616	-2.51521
1.93616	-2.51521
1.93616	-2.51521
2.50274	-1.55376
2.50274	-1.55376
2.50274	-1.55376
3.02734	-2.5503
3.02734	-2.5503
3.02734	-2.5503
3.04794	-1.90029
3.04794	-1.90029
3.04794	-1.90029
2.4956	-2.8362
2.4956	-2.8362
2.4956	-2.8362
2.46967	-0.994546
2.46967	-0.994546
2.46967	-0.994546
3.05377	-0.663817
3.05377	-0.663817
3.05377	-0.663817
3.60594	-1.53474
3.60594	-1.53474
3.60594	-1.53474
3.58788	-0.969562
3.58788	-0.969562
3.58788	-0.969562
1.49744	-0.955642
1.49744	-0.955642
1.49744	-0.955642
1.43277	-1.56924
1.43277	-1.56924
1.43277	-1.56924
1.93183	-0.689167
1.93183	-0.689167
1.93183	-0.689167
1.35797	-2.76817
1.35797	-2.76817
1.35797	-2.76817
0.862027	-1.89344
0.862027	-1.89344
0.862027	-1.89344
0.908305	-2.54777
0.908305	-2.54777
0.908305	-2.54777
0.371128	-1.58028
0.371128	-1.58028
0.371128	-1.58028
0.87421	-0.645649
0.87421	-0.645649
0.87421	-0.645649
0.324593	-0.989644
0.324593	-0.989644
0.324593	-0.989644
0.382387	0.266942
0.382387	0.266942
0.382387	0.266942
-0.158449	-0.0202505
-0.158449	-0.0202505
-0.158449	-0.0202505
0.886092	-0.0548169
0.886092	-0.0548169
0.886092	-0.0548169
-0.127029	-0.703697
-0.127029	-0.703697
-0.127029	-0.703697
5.17881	-1.90173
-5.55065	-1.90173
5.17881	-1.90173
5.73435	-1.53298
-4.9951	-1.53298
-4.9951	-1.53298
5.73889	-1.00794
-4.99057	-1.00794
-4.99057	-1.00794
5.24164	-0.650448
5.24164	-0.650448
-5.48781	-0.650448
4.65461	-0.989816
4.65461	-0.989816
4.65461	-0.989816
4.64437	-1.59921
4.64437	-1.59921
4.64437	-1.59921
4.10097	-1.8375
4.10097	-1.8375
4.10097	-1.8375
4.07828	-0.645394
